pid,rating_average,reviews_count,item,price,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,category
112332748.0,5.0,4,Những Điều Trẻ Em Thích Khám Phá Nhất - 10 Vạn Câu Hỏi Vì Sao ? - Thiên Văn Và Địa Lý (Tái Bản),57300.0,Nhà sách Minh Thắng,2021-07-01 00:00:00,17 x 19 cm,Bìa mềm,136.0,sách trẻ em
112333133.0,4.8,243,Quý Cô Thịnh Vượng -&nbsp;Khi Phụ Nữ Tư Duy Đúng Về Tiền,64080.0,Bloom Books,2021-07-01 00:00:00,14.5 x 20 cm,Bìa mềm,160.0,sách tư duy
112736411.0,0.0,0,Bộ 4 Cuốn Sách Tranh Màu Nước Kích Thích Thị Giác Cho Trẻ (Biến hình + Chấm tròn + Màu sắc + Tô màu),49000.0,CÔNG TY TNHH TN BOOKS,,,,,sách trẻ em
113004631.0,0.0,0,Cúp C1 Châu Âu - 66 Năm Lịch Sử,134250.0,Công Ty Cổ Phần Đầu Tư và Phát Triển TTV Việt Nam,,,,,tiểu sử
113371680.0,0.0,0,Đừng chạy theo số đông: cuốn sách bạn cần đọc trước khi quá muộn - Tác giả: Kiên Trần,100000.0,Saigon Books,2021-07-15 16:35:43,,Bìa mềm,416.0,sách bán chạy
113526007.0,0.0,0,Sách - tiểu thuyết Thanh gươm diệt quỷ: Đóa hoa hạnh phúc,50000.0,NXB Kim Đồng,2021-02-11 16:41:25,,Bìa mềm,208.0,sách tiểu thuyết
113526747.0,0.0,0,Sách - Những truyện hay viết cho thiếu nhi - Nguyên Hồng,40000.0,NXB Kim Đồng,2021-06-08 22:39:14,,Bìa mềm,180.0,sách thiếu nhi
113527468.0,0.0,0,Sách - Những truyện hay viết cho thiếu nhi - Vũ Tú Nam,52000.0,NXB Kim Đồng,2020-11-02 15:54:56,,Bìa mềm,272.0,sách thiếu nhi
113527868.0,0.0,0,Sách - Những truyện hay viết cho thiếu nhi - Nguyễn Kiên,39600.0,NXB Kim Đồng,2021-04-25 16:10:19,,Bìa mềm,188.0,sách thiếu nhi
113527968.0,0.0,0,Sách - Iris Những Ngày Mưa (Bản Đặc Biệt Tặng Kèm Poster Số Lượng Hạn),75000.0,NXB Kim Đồng,2020-11-25 21:26:58,,Bìa mềm,336.0,sách nhật bản
113528647.0,0.0,0,Sách - Truyện ngắn Lỗ Tấn,54000.0,NXB Kim Đồng,,,Bìa mềm,292.0,sách nước ngoài
113530805.0,4.8,1299,Tuổi Trẻ Đáng Giá Bao Nhiêu (Tái Bản),58000.0,Nhã Nam,2021-07-01 00:00:00,14 x 20.5 cm,Bìa mềm,291.0,sách tiếng việt
113670559.0,0.0,0,"Sách: Không Phải Thiếu May Mắn, Chỉ Là Chưa Cố Gắng",48750.0,Minh Long,2021-05-14 00:00:00,,Bìa mềm,168.0,sách
113823786.0,0.0,0,Sách văn học thiếu nhi: Chuyện Rừng Xanh,124200.0,Nhã Nam,,,,,sách thiếu nhi
113824599.0,0.0,0,Combo bộ sách học tiếng anh cho trẻ: 4000 Từ Vựng Và Mẫu Câu Tiếng Anh Thiết Yếu Cho Trẻ Em + Bóc Dán Thông Minh - Rừng Rậm,265500.0,Đinh Tị,,,,,sách trẻ em
113930428.0,0.0,0, Sách Nghệ Thuật Đánh Cắp Ý Tưởng (10 Bí Mật Không Ai Nói Với Bạn Về Sáng Tạo),75240.0,Alphabooks,,,Bìa mềm,160.0,sách viến tưởng
114036778.0,0.0,0,Sách Truyện Kiều (Tái Bản 2021),60000.0,Pandabooks,,,,,sách nhật bản
114925378.0,0.0,0,Lý Luận và Phê Bình Văn Học - Trần Đình Sử,75000.0,Công Ty Cổ Phần Sách Đại Học - Dạy Nghề,,,Bìa mềm,432.0,tiểu sử
114945594.0,0.0,0,Sách: Combo 4 cuốn Bách Khoa Động Vật Dành Cho Trẻ Nhỏ: Thú Cưng + Côn Trùng + Khủng Long + Động Vật Tiền Sử - TSTH,202000.0,Minh Long,,,Bìa mềm,,sách trẻ em
114992515.0,0.0,0,Sách - Những truyện hay viết cho thiếu nhi - Ma Văn Kháng,41600.0,NXB Kim Đồng,2020-11-09 16:23:04,,Bìa mềm,204.0,sách thiếu nhi
115092264.0,0.0,0,Combo 4 Cuốn Sách Của Thiền Sư Ajahn Brahm: Tâm Từ + Buông Bỏ Buồn Buông + Mở Cửa Trái Tim + Hạnh Phúc Đến Từ Sự Biến Mất,275000.0,First News - Trí Việt,,,,,sách tôn giáo
115254294.0,0.0,0,Sách - Chữa Lành Đứa Trẻ Bên Trong Bạn,88000.0,Thái Hà,,,,,sách
115254508.0,0.0,0,Sách - Thiền Osho ( Tặng Postcard ),108915.0,Thái Hà,,,,,sách tôn giáo
115266692.0,4.8,674,Sách - Ám Ảnh Sợ Xã Hội - Chạy Trốn Hay Đối Mặt,90000.0,AZ Việt Nam,2021-07-27 14:58:37,,Bìa mềm,304.0,sách
115323121.0,0.0,0,Sách: Đời Có Thật Nhạt Nhẽo Hay Do Ta Vô Vị  ,60000.0,Minh Long,2021-07-24 10:25:14,,Bìa mềm,224.0,sách
115483166.0,0.0,0,"Sách 30 đề thi Viết luận tiếng Anh B1, B2 Vstep - Ôn thi tiếng Anh bậc 3, 4, 5 theo khung năng lực ngoại ngữ 6 bậc Việt Nam",270000.0,Công ty TNHH Giáo dục Smartbee,2021-06-22 15:37:42,,Bìa mềm,256.0,sách tiếng anh
115521147.0,0.0,0,"Combo 2 sách luyện thi B1 Vstep: Sách luyện thi B1 Vstep 4 kỹ năng và Sách 30 đề thi viết luận tiếng Anh B1, B2 Vstep – Ôn thi chứng chỉ tiếng Anh bậc 3 theo khung NLNN 6 bậc Việt Nam",499200.0,Công ty TNHH Giáo dục Smartbee,2021-06-22 18:13:41,,Bìa mềm,584,sách tiếng anh
115754203.0,0.0,0,Combo 2 cuốn: Những Nhà Khoa Học Thay Đổi Lịch Sử + Những Nhà Lãnh Đạo Thay Đổi Lịch Sử,585000.0,Công Ty Cổ Phần Văn Hóa Đông A,,,,,tiểu sử
115754396.0,0.0,0,Sách tiếng Anh - Kinh tế - Warren Buffett And The Interpretation Of Financial Statements,354300.0,Simon &amp; Schuster Ltd,,,Bìa mềm,224.0,sách tiếng anh
115833382.0,0.0,0,Sách thiếu nhi Hạt giống của lòng trắc ẩn,51750.0,Quảng Văn,,,Bìa mềm,36.0,sách thiếu nhi
115873770.0,0.0,0,Sách: Thay Đổi Một Suy Nghĩ Thay Đổi cả Cuộc Đời,120000.0,Minh Long,,,Bìa mềm,400.0,sách
116031693.0,0.0,0,Bộ sách giáo khoa Lớp 2 (Cánh Diều) (Bộ bài học 10 quyển),203000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,Bìa mềm,,sách giáo khoa
116033302.0,4.9,33,Thay Tư Duy - Xoay Cục Diện&nbsp;-&nbsp;Thông Minh Không Do Bẩm Sinh,66700.0,Bloom Books,2021-07-01 00:00:00,14.5 x 20 cm,Bìa mềm,144.0,sách tư duy
116125290.0,0.0,0,Sách - Truyện Tranh Song Ngữ Việt - Anh Cho Bé  Về Kỹ Năng Sống (Bộ 12 quyển),144000.0,Đinh Tị,2021-07-20 11:34:09,,Bìa mềm,16.0,truyện tranh
116148015.0,0.0,0,Sách tẩy xóa tiếng Anh - Wipe-Clean: First Pen Control,236800.0,Usborne,,,Bìa mềm,24.0,sách tiếng anh
116184869.0,0.0,0,Combo 20 cuốn truyện tranh song ngữ Anh - Việt cho bé,125000.0,Công ty CP in Thương Mại Nam Hải,,,,,truyện tranh
116196846.0,4.9,24,Thay Tư Duy - Xoay Cục Diện&nbsp;-&nbsp;Tinh Tâm Chỉnh Trí,78900.0,Bloom Books,2021-07-01 00:00:00,14.5 x 20 cm,Bìa mềm,160.0,sách tư duy
116397449.0,4.9,212,Người Tình Sputnik,61800.0,Nhã Nam,2021-08-15 00:00:00,13 x 20.5 cm,Bìa mềm,283.0,sách tình cảm
116522557.0,0.0,0,Combo sách văn học Brazil: NHÀ GIẢ KIM (PAULO COELHO) + CÂY CAM NGỌT CỦA TÔI (JOSÉ MAURO DE VASCONCELOS),158200.0,Nhã Nam ,2021-02-26 17:11:06,,Bìa gập,,sách văn học
116803554.0,0.0,0,Sách thiếu nhi - Combo Thói quen tốt của những đứa trẻ chăm ngoan,238000.0,CÔNG TY CỔ PHẦN SÁCH TRÍ THỨC VIỆT,2021-07-20 16:31:36,,,500.0,sách thiếu nhi
116835635.0,4.9,126,Tớ Học Lập Trình - Làm Quen Với Python,78750.0,Nhã Nam,2021-08-15 00:00:00,19 x 24 cm,Bìa mềm,96.0,sách tiếng việt
116904706.0,0.0,0,Sách - Huấn luyện cảm xúc - Để con trẻ phát triển toàn diện,147495.0,Nhã Nam,,,,,sách trẻ em
117002777.0,4.9,19,Nam Ngọt Bắc Mặn Thanh Đạm Là Mỹ Vị Nhân Gian,116000.0,Huy Hoàng Bookstore,2021-08-01 00:00:00,13.5 x 20.5 cm,Bìa mềm,420.0,sách nấu ăn
117035933.0,0.0,0,Sách: Hài Hước Một Chút Thế Giới Sẽ Khác Đi (Tái Bản),60000.0,Minh Long,2021-07-19 10:46:27,,Bìa mềm,228.0,sách
117036025.0,0.0,0,"Combo sách của Haruki Murakami: Rừng Nauy + Biên Niên Ký Chim Vặn Dây Cót + Nhảy Nhảy Nhảy + Phía Nam Biên Giới, Phía Tây Mặt Trời",542700.0,Nhã Nam,2021-02-20 11:00:36,,Bìa gập,1890.0,sách nước ngoài
117073368.0,0.0,0,Bộ truyện tranh Cổ Oai ơi! Tập 10-11-12,108000.0,Công ty TNHH Phòng khám Happy Baby,2021-08-07 10:08:49,,Bìa mềm,24.0,truyện tranh
117080266.0,0.0,0,Combo sách văn học Hàn Quốc - Nhật Bản: Rừng Nauy Haruki Murakami + Bước Chậm Lại Giữa Thế Gian Vội Vã Hae Min (tặng kèm bookmark),209600.0,Nhã Nam,2021-05-20 17:00:19,,Bìa gập,850.0,sách nhật bản
117238177.0,4.9,1587,Thư Viện Nửa Đêm,105000.0,Nhã Nam,2021-08-01 00:00:00,14 x 20.5 cm,Bìa mềm,424.0,sách tiếng việt
117254517.0,4.9,2039,Đại Dương Đen - Những Câu Chuyện Từ Thế Giới Của Trầm Cảm,168000.0,Nhã Nam,2021-08-15 00:00:00,14 x 20.5 cm,Bìa mềm,322.0,sách tình cảm
117595293.0,4.9,28,Tư Duy Phi Thường: Minh Triết Cho Đời Sống Thường Nhật,88300.0,Nhã Nam,2021-08-01 00:00:00,14 x 20.5 cm,Bìa mềm,252.0,sách tư duy
117595535.0,4.8,300,Kẻ Ngoại Cuộc,96000.0,Nhã Nam,2021-08-15 00:00:00,14 x 20.5 cm,Bìa cứng,500.0,sách nước ngoài
117820612.0,0.0,0,Combo 2 Cuốn Sách: Đắc Nhân Tâm (Khổ Lớn) + Quẳng Gánh Lo Đi Và Vui Sống (Khổ Lớn) - (Tái Bản),137600.0,First News - Trí Việt,2021-06-11 16:15:43,,Bìa mềm,630.0,sách
117832420.0,0.0,0,Sách - Tarot Nhập Môn (Tái Bản),101999.0,Nhã Nam,,,,,sách bí ẩn
117926914.0,0.0,0,Sách - Combo 3 Cuốn: Muôn Kiếp Nhân Sinh Phần 1 + 2 và Hành Trình Về Phương Đông ( Nguyên Phong ),443200.0,FIRST NEWS,,,,,sách tôn giáo
117926963.0,0.0,0,Sách - Trâm (Tiểu thuyết) (Lẻ tuỳ chọn),114750.0,Nhã Nam,,,,,sách tiểu thuyết
117927724.0,0.0,0,"Combo 5 cuốn Những truyện ngắn hay viết cho thiếu nhi: Võ Quảng, Nguyễn Huy Tưởng, Trần Hoài Dương, Phong Thu Ma, Văn Kháng",274000.0,NXB Kim Đồng,2021-07-01 10:58:49,,Bìa mềm,,sách thiếu nhi
117979054.0,0.0,0,Ma Tôn Cũng Muốn Biết - Tập 1 - Bản Đặc Biệt - Bìa Cứng Tặng Kèm 2 Bookmark Chibi In 2 Mặt + 1 Tranh Xếp Hình 2 Lớp Khổ 16x26cm,220000.0,AZ Việt Nam,,,,,sách nước ngoài
118114717.0,0.0,0,Tư Duy Nhanh Và Chậm ( Bìa Cứng ) 2021,232999.0,Alphabooks,2021-08-01 11:57:53,,,,sách tư duy
118420733.0,0.0,0,COMBO 20 TRUYỆN TRANH CỔ TÍCH VIỆT NAM SONG NGỮ VIỆT-ANH CHO BÉ,118000.0,Công ty CP in Thương Mại Nam Hải,2021-01-02 15:36:55,,Bìa cứng,20.0,truyện tranh
118588336.0,0.0,0,Sách - Tiếng Anh Hack Não Giao Tiếp (2021) - Có App học giao tiếp nhiều chủ đề dùng trọn đời và chấm điểm phát âm bằng AI,710000.0,Nhà Xuất Bản Thế Giới,,,,260,sách tiếng anh
118887256.0,0.0,0,Bách Khoa Cho Trẻ Em - Bách Khoa Động Vật (Tái Bản 2021),144000.0,Đông A,,,,,sách trẻ em
119898121.0,0.0,0,Hà Nội thênh thang ký ức,15300.0,Công Ty TNHH Văn Hóa Đông Tây,2020-08-01 13:44:55,,Bìa mềm,212.0,sách văn học
120183426.0,0.0,0,Sách - Lấy nước đường xa,58300.0,Thái Hà,,,,,sách nước ngoài
120183603.0,0.0,0,"Sách - Sáng Tư Duy, Tạo Ý Tưởng",67000.0,Thái Hà,,,,,sách viến tưởng
120183704.0,0.0,0,Sách - Lời Tựa Một Tình Yêu ,53000.0,Thái Hà,,,,,sách tình cảm
121163300.0,0.0,0,Sách - Kiếp Nào Ta Cũng Tìm Thấy Nhau - Khám phá nhân duyên tiền kiếp của các cặp đôi,84150.0,Thái Hà Book,,,Bìa mềm,290.0,sách tôn giáo
121185868.0,4.8,169,Vang Bóng Một Thời (Việt Nam Danh Tác),72200.0,Nhã Nam,2021-09-01 00:00:00,14 x 20.5 cm,Bìa mềm,212.0,sách văn học
121635152.0,4.9,1450,Không Ai Có Thể Làm Bạn Tổn Thương Trừ Khi Bạn Cho Phép (Tặng Kèm 1 Bộ Bookmark Gồm 4 Cái),84000.0,Mood to Read,2021-09-01 00:00:00,14.5 x 20.5&nbsp;cm,Bìa mềm,304.0,sách
121635154.0,4.8,461,Điều Đẹp Nhất Có Khi Là Buông Tay (Tặng Kèm Bookmark),48600.0,Skybooks,2021-09-01 00:00:00,13 x 19&nbsp;cm,Bìa mềm,160.0,sách văn học
122025783.0,0.0,0,Combo hai cuốn sách dành cho tuổi trẻ thành công: Nhà Giả Kim + Để Làm Nên Sự Nghiệp (Tái Bản),161900.0,Nhã Nam,2021-07-27 17:51:51,,Bìa gập,495.0,sách nước ngoài
122812309.0,0.0,0,Tin học lớp 6 - Sách giáo khoa (Hồ Sĩ Đàm Tổng chủ biên),18000.0,Công ty Cổ Phần Đầu Tư Xuât Bản - Thiết Bị Giáo Dục Việt Nam,,,Bìa mềm,,sách giáo khoa
122831713.0,0.0,0,Combo 5 cuốn sách: Sức Mạnh Của Hiện Tại (Tái Bản) + Sức Mạnh Của Ngôn Từ (Tái Bản 2019) + Sức Mạnh Của Tĩnh Lặng (Tái Bản 2020)+ Sức Mạnh Tiềm Thức (Tái Bản 2021)+ Sức Mạnh Của Trí Tuệ Cảm Xúc (Tái Bản 2020),432000.0,First News - Trí Việt,,,Bìa mềm,1463.0,sách tư duy
123236564.0,0.0,0,Combo 6 cuốn: Miếng dán Thông minh cho bé (Phát triển EQ - IQ) - My First Sticker Book,91199.0,CÔNG TY TNHH IN VÀ TM TUẤN VIỆT,,,Bìa mềm,16.0,sách thiếu nhi
123514467.0,0.0,0,"Combo 11 Cuốn SÁCH ĐỌC TO Cho Bé 0-3 tuổi - Truyện Tranh Cho Trẻ Em Tập Nói Phát triển Tư duy, Ngôn ngữ",357600.0,CÔNG TY TNHH LIONBOOKS VIỆT NAM,,,Bìa mềm,24.0,truyện tranh
124185517.0,0.0,0,Tạp chí ELLE tháng 9/2021,65000.0, Accord Publishing,2021-09-20 14:30:27,,Bìa mềm,160.0,tạp chí
124639646.0,0.0,0,Bé chinh phục 2000 từ vựng tiếng Anh - My First 2000 English words,44999.0,CÔNG TY TNHH IN VÀ TM TUẤN VIỆT,,,Bìa mềm,120,sách tiếng anh
124764815.0,0.0,0,SÁCH VĂN HỌC THIẾU NHI: TÔI VẼ EM TRAI TÔI,42100.0,Công ty TNHH Truyền Thông Việt An,2021-09-21 19:51:08,,Bìa cứng,120.0,sách thiếu nhi
124767703.0,4.9,519,Cân Bằng Cảm Xúc Cả Lúc Bão Giông (Tặng Kèm Bookmark)(Tái Bản),69000.0,Skybooks,2021-09-01 00:00:00,13.5 x 20.5 cm,Bìa mềm,336.0,sách tiếng việt
125009501.0,4.9,431,Husky Và Sư Tôn Mèo Trắng Của Hắn (Tập 2),127000.0,Cẩm Phong Books,2021-09-15 00:00:00,14 x 20.5 cm,Bìa mềm,536.0,sách văn học
125362332.0,4.9,107,Bạn Càng Mạnh Mẽ Thế Giới Càng Công Bằng (Vượt Qua Rào Cản Tâm Lý Để Thành Công Trong Công Việc),55000.0,Booklife,2021-09-01 00:00:00,13 x 19 cm,Bìa mềm,200.0,sách tiếng việt
125730689.0,0.0,0,THỂ XÁC VÀ TÂM HỒN -  ẤN BẢN BÌA CỨNG (TẶNG KÈM BOOKMARK + POSTCARD),299000.0,Phuc Minh Books,2021-03-18 10:46:17,,Bìa cứng,686.0,sách nước ngoài
125732673.0,0.0,0,COMBO 2 cuốn Rèn luyện tư duy phản biện + Tư duy hệ thống trong công việc,142500.0,1980 Books,,,,,sách tư duy
125793408.0,0.0,0,Combo Tiểu Thuyết Đẹp Và Buồn + Móc Khoá Bìa Sách,100000.0,Nhã Nam,2021-09-09 17:22:29,,Bìa cứng,270.0,sách tiểu thuyết
125939195.0,0.0,0,Mình Sinh Ra Đâu Phải Để Buồn,25700.0,Minh Châu Books,2020-02-27 16:37:29,,,164.0,sách văn học
126005374.0,0.0,0,Bộ 10 Cuốn Sách Giáo Khoa Lớp 2 ( Chân Trời Sáng Tạo),179000.0,Công ty cổ phần Đầu tư và Phát triển Giáo dục Hà Nội,2021-05-17 19:39:07,,Bìa mềm,132.0,sách giáo khoa
126075508.0,0.0,0,Sách - Complete English - Chinh phục tiếng Anh giao tiếp toàn diện + Tặng kèm App học thông minh trọn đời,490000.0,Dân Trí,2021-08-23 15:08:21,,Bìa mềm,404,sách tiếng anh
126210321.0,0.0,0,Combo Tiếng Anh Lớp 10 Tập 1 ( Sách học sinh + Sách bài tập ),70000.0,Công ty cổ phần Đầu tư và Phát triển Giáo dục Hà Nội,2021-09-07 17:10:18,,Bìa mềm,63.0,sách giáo khoa
126676456.0,4.9,37,Đội Gạo Lên Chùa (Tiểu Thuyết)(Tái Bản),240000.0,NXB Phụ Nữ Việt Nam,2021-09-01 00:00:00,15.5 x 23.5 cm,Bìa cứng,800.0,sách tiểu thuyết
127031836.0,0.0,0,Sách-Tôi Nghĩ Tôi Thích Nước Mỹ,78200.0,NXB Trẻ,,,,,sách nước ngoài
127032028.0,0.0,0,Sách-Cơ Hội Thứ Hai Cho Tiền Bạc Và Cuộc Đời Của Bạn Và Cho thế Giới Của Chúng Ta,139800.0,NXB Trẻ,,,,,sách chính trị
127032110.0,0.0,0,Sách-Bí Ẩn Mãi Mãi Là Bí Ẩn 04,36100.0,NXB Trẻ,,,,,sách bí ẩn
127032731.0,0.0,0,Sách-Nhật Ký Phi Công Tiêm Kích,120000.0,NXB Trẻ,,,,,sách chính trị
127033021.0,0.0,0,Sách-Một Đời Thương Thuyết,121500.0,NXB Trẻ,,,,,sách tiểu thuyết
127033222.0,0.0,0,Sách-Giao Thừa (Tập truyện ngắn Nguyễn Ngọc Tư),85500.0,NXB Trẻ,,,,,truyện ngắn
127170159.0,4.8,23,Cẩm Nang Cuộc Sống Tại Nhật Bản - 1001 Thông Tin Bạn Cần Biết Khi Tới Nhật Bản (Sách Song Ngữ),91900.0,FlyBooks,2021-10-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,336.0,sách nhật bản
127314430.0,0.0,0,"Truyện tranh cho bé tập đọc, combo 3 tập Cậu bé có bớt đỏ",84600.0,Cty CP MTV Hà Nội,2021-09-20 15:50:46,,Bìa mềm,24.0,truyện tranh
127591432.0,0.0,0,Sách - Mặt trời không lặn về tây,89400.0,Bách Việt,,,,,sách nước ngoài
127692094.0,0.0,0,Sách - Mặt trời không lặn về tây,101319.0,Bách Việt,,,,,sách nước ngoài
127692337.0,0.0,0,Sách - Khi tình yêu chớm nở (bộ 2 tập),171452.0,Bách Việt,,,,,sách tình cảm
127692383.0,0.0,0,Sách - Tình yêu tìm lại,102000.0,Bách Việt,,,,,sách nước ngoài
127692492.0,0.0,0,Sách - Nhõng nhẽo gặp đa tình ?,179000.0,Bách Việt,,,,,sách tình cảm
127692607.0,0.0,0,Sách - Mùa hè ước nguyện,71000.0,Bách Việt,,,,,sách nước ngoài
128711494.0,0.0,0,Sách - Những Bí Ẩn Của Tay Phải Và Tay Trái - NXB Trẻ,223560.0,NXB Trẻ,,,,,sách bí ẩn
129138216.0,0.0,0,Sách - 100 ý tưởng bán hàng tuyệt hay,91800.0,NXB Trẻ,,,,,sách viến tưởng
129138602.0,0.0,0,Sách - Combo Lão tử tinh hoa + Lão tử Đạo đức kinh,202500.0,NXB Trẻ,,,,,sách tôn giáo
129381098.0,4.9,370,Tiếp Thị 5.0: Công Nghệ Vị Nhân Sinh,96100.0,NXB Trẻ,2021-10-01 00:00:00,13 x 20.5 cm,Bìa mềm,306.0,sách kinh tế
129480516.0,0.0,0,"Truyện Kể Trước Khi Ngủ Cho Bé - Cuốn Chim Sẻ Tóc Xù - Truyện Tranh Tiềm Thức Hằng Đêm Dành Cho Bé Trai, Bé Gái 0-3 4-6 Tuổi",43200.0,CÔNG TY TNHH LIONBOOKS VIỆT NAM,,,Bìa mềm,32.0,truyện tranh
129765498.0,0.0,0,Sách Văn học kinh điển - Những người phụ nữ bé nhỏ  (tặng kèm 2 postcard tranh màu + 1 bookmark),239400.0,Phuc Minh Books,2021-10-10 10:42:52,,Bìa cứng,700.0,sách văn học
130083857.0,0.0,0,Tiếng Việt lớp 1 - Tập 1 (Bộ sách Giáo khoa Cánh Diều),34000.0,CÔNG TY CỔ PHẦN ĐẦU TƯ XUẤT BẢN - THIẾT BỊ GIÁO DỤC VIỆT NAM - CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH,,,Bìa mềm,176.0,sách giáo khoa
130093140.0,0.0,0,Tiếng việt lớp 1 Tập 2 (Bộ sách giáo khoa Cánh Diều),33000.0,Công ty Cổ Phần Đầu Tư Xuât Bản - Thiết Bị Giáo Dục Việt Nam,,,Bìa mềm,172.0,sách giáo khoa
130170234.0,0.0,0,Sách Lịch Sử Thế Giới,149900.0,BIZBOOKS,,,Bìa mềm,,sách lịch sử
130230750.0,5.0,21,Combo 10 Tập - Truyện tranh song ngữ Việt-Anh dành cho trẻ em - Cùng học cư xử tốt,195000.0,Đinh Tị,2021-10-01 00:00:00,14.5 x 22.2 cm,Bìa mềm,,truyện tranh
130233548.0,4.8,198,Sau Này (Tiểu Thuyết),113400.0,1980 Books,2021-10-10 00:00:00,13 x 20.5 cm,Bìa mềm,432.0,sách tiểu thuyết
130414506.0,0.0,0,Sách - Có Phật pháp là có biện pháp - tuyển tập Ranh giới giữa mê và ngộ tập 03,130000.0,Công Ty Cổ Phần In Và Truyền Thông Hoàng Gia,2021-09-17 13:51:10,,Bìa mềm,272.0,sách tôn giáo
130996088.0,4.9,249,Câu Chuyện Ngôn Ngữ,121000.0,Nhã Nam,2021-10-01 00:00:00,15.5 x 24 cm,Bìa mềm,336.0,sách tiếng việt
134305838.0,0.0,0,Sách - Trọn Bộ Các Món Ngon Điểm Tâm - Đãi Tiệc - Dân Dã - Ngày Chủ nh ật -Bánh &amp; Các Món Tráng Miệng - Món Ăn Hàng Ngày,119700.0,Cty Văn Hóa Việt Thư,2013-10-09 00:00:00,,Bìa mềm,384.0,sách nấu ăn
134351679.0,0.0,0,Dưới Ánh Sáng Thiên Đường - Tập Truyện Ngắn,61600.0,Nhà xuất bản Tổng hợp TP.HCM ,,,Bìa mềm,168.0,truyện ngắn
134607508.0,0.0,0,"Sách -  Xé vài trang thanh xuân, đổi lấy một bản thân nỗ lực",55000.0,BIZBOOKS,2021-10-26 14:51:49,,Bìa mềm,231.0,sách
134677171.0,4.8,12,Phật Trong Hẻm Nhỏ (Tập Truyện Ngắn),72900.0,NXB Phụ Nữ Việt Nam,2021-10-01 00:00:00,13 x 20.5 cm,Bìa mềm,240.0,truyện ngắn
135237545.0,0.0,0,"Luậtxử lý vi phạm hành chính (hiện hành) (sửa đổi, bổ sung năm 2020)",73000.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,,,Bìa mềm,,sách chính trị
135322590.0,5.0,22,Hồi Kết Đẹp Xinh (Tập Truyện Ngắn),62100.0,Bách Việt,2021-11-11 00:00:00,13 x 20.5 cm,Bìa mềm,264.0,truyện ngắn
135502751.0,0.0,0,Combo truyện tranh tư duy cho bé,88000.0,Công ty CP in Thương Mại Nam Hải,2021-04-02 15:52:59,,Bìa cứng,16.0,truyện tranh
135552449.0,4.9,32,Ngón Tay Mình Còn Thơm Mùi Oải Hương (Tái Bản Có Cập Nhật Chỉnh Sửa),108000.0,NXB Trẻ,2021-10-10 00:00:00,13 x 20 cm,Bìa mềm,288.0,sách nhật bản
135727627.0,0.0,0,"Bộ Sách Lịch Sử Châu Phi: Red Nile - Tiểu Sử Của Dòng Sông Vĩ Đại Nhất Thế Giới + Phi Châu Thịnh Vượng - Lịch Sử 5000 Năm Của Sự Giàu Có, Tham Vọng Và Nỗ Lực ",517000.0,Alphabooks,2021-10-30 02:58:29,,Bìa cứng,1664.0,sách lịch sử
136045856.0,0.0,0,Combo 3 Quyển Sách Kinh Diệu Pháp Liên Hoa + Lương Hoàng Sám + Địa Tạng Bổn Nguyện - Bìa Da,175000.0,Công ty TNHH TM &amp; DV Văn Hóa Hương Trang,2021-10-31 07:16:54,,Bìa Da,,sách tôn giáo
136076599.0,0.0,0,Sách - Hình Hài Của Nước( Tiểu thuyết văn học hahy nhất/ Tặng kèm Bookmark siêu xinh),167400.0,Nhã Nam,,,,,sách nước ngoài
136076637.0,0.0,0,Sách - Hình Hài Của Nước( Tiểu thuyết văn học hahy nhất/ Tặng kèm Bookmark siêu xinh),167400.0,Nhã Nam,,,,,sách tiểu thuyết
